time,,,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,Name,Year,Month,Day,Eruption_Date,VEI,Lat_Eruption,Lon_Eruption,Lat_Dif,Lon_dif,Date_Dif
1980-05-02T11:26:24.270Z,5/2/1980,T11:26:24.270Z,46.2015,-122.1733333,-1.077,3.9,md,10,184,0.0445,0.27,uw,uw10077083,2016-07-24T21:27:29.490Z,"Mount St. Helens area, Washington",earthquake,0.113,0.11,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0028,0.0122667,16
1980-05-02T09:52:25.150Z,5/2/1980,T09:52:25.150Z,46.2013,-122.1805,-0.888,3.9,md,13,140,0.03958,0.28,uw,uw10077068,2016-07-24T21:27:29.120Z,"Mount St. Helens area, Washington",earthquake,0.05,0.06,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0026,0.0051,16
1980-05-02T08:36:31.460Z,5/2/1980,T08:36:31.460Z,46.2023,-122.1963333,-0.888,4.1,md,13,135,0.02917,0.17,uw,uw10077053,2016-07-24T21:27:28.740Z,"Mount St. Helens area, Washington",earthquake,0.022,0.04,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0036,0.0107333,16
1980-05-02T05:12:18.990Z,5/2/1980,T05:12:18.990Z,46.2085,-122.1825,1.242,4.4,md,18,72,0.04031,0.18,uw,uw10077038,2016-07-24T21:27:28.410Z,"Mount St. Helens area, Washington",earthquake,0.636,1.14,0.08,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0098,0.0031,16
1980-05-02T05:11:14.880Z,5/2/1980,T05:11:14.880Z,46.2127,-122.1878333,-1.196,2.7,md,12,71,0.03878,0.27,uw,uw10077023,2016-07-24T21:27:28.110Z,"Mount St. Helens area, Washington",earthquake,0.064,0.09,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.014,0.0022333,16
1980-05-02T03:09:15.160Z,5/2/1980,T03:09:15.160Z,46.1618,-122.2133333,-0.968,3.7,md,12,118,0.03546,0.61,uw,uw10077008,2016-07-24T21:27:27.660Z,"Mount St. Helens area, Washington",earthquake,0.443,0.52,0.08,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0369,0.0277333,16
1980-05-02T00:57:09.320Z,5/2/1980,T00:57:09.320Z,46.2127,-122.201,-0.868,3.8,md,15,70,0.03117,0.36,uw,uw10076993,2016-07-24T21:27:27.370Z,"Mount St. Helens area, Washington",earthquake,0.058,0.09,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.014,0.0154,16
1980-05-01T23:01:10.720Z,5/1/1980,T23:01:10.720Z,46.2087,-122.1866667,-0.248,3.8,md,12,72,0.03771,0.32,uw,uw10076978,2016-07-24T21:27:27.070Z,"Mount St. Helens area, Washington",earthquake,1.628,2.2,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.01,0.0010667,17
1980-05-01T22:00:17.060Z,5/1/1980,T22:00:17.060Z,46.2057,-122.1961667,-0.825,3.6,md,16,71,0.03046,0.3,uw,uw10076958,2016-07-24T21:27:26.770Z,"Mount St. Helens area, Washington",earthquake,0.036,0.05,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.007,0.0105667,17
1980-05-01T21:31:09.450Z,5/1/1980,T21:31:09.450Z,46.2098,-122.1748333,-0.805,4.1,md,16,73,0.04575,0.42,uw,uw10076938,2016-07-24T21:27:26.440Z,"Mount St. Helens area, Washington",earthquake,0.057,0.07,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0111,0.0107667,17
1980-05-01T19:40:08.040Z,5/1/1980,T19:40:08.040Z,46.2117,-122.1968333,0.159,3.6,md,12,70,0.1125,0.36,uw,uw10076918,2016-07-24T21:27:26.150Z,"Mount St. Helens area, Washington",earthquake,1.438,2.71,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.013,0.0112333,17
1980-05-01T19:27:15.650Z,5/1/1980,T19:27:15.650Z,46.1887,-122.1991667,-1.143,4.6,md,13,71,0.02627,0.17,uw,uw10076903,2016-07-24T21:27:25.810Z,"Mount St. Helens area, Washington",earthquake,0.135,0.19,0.13,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.01,0.0135667,17
1980-05-01T15:36:42.680Z,5/1/1980,T15:36:42.680Z,46.1993,-122.177,-0.873,3.7,md,14,141,0.04164,0.27,uw,uw10076888,2016-07-24T21:27:25.520Z,"Mount St. Helens area, Washington",earthquake,0.05,0.06,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0006,0.0086,17
1980-05-01T12:46:12.190Z,5/1/1980,T12:46:12.190Z,46.2088,-122.177,-0.453,3.7,md,13,88,0.04399,0.17,uw,uw10076873,2016-07-24T21:27:25.200Z,"Mount St. Helens area, Washington",earthquake,0.616,0.86,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0101,0.0086,17
1980-05-01T10:59:03.550Z,5/1/1980,T10:59:03.550Z,46.192,-122.1963333,0.967,4,md,15,79,0.02784,0.21,uw,uw10076858,2016-07-24T21:27:24.940Z,"Mount St. Helens area, Washington",earthquake,0.811,0.9,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0067,0.0107333,17
1980-05-01T06:18:32.190Z,5/1/1980,T06:18:32.190Z,46.203,-122.189,-0.343,4.1,md,15,83,0.03424,0.16,uw,uw10076843,2016-07-24T21:27:24.630Z,"Mount St. Helens area, Washington",earthquake,0.489,0.6,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0043,0.0034,17
1980-05-01T04:53:05.080Z,5/1/1980,T04:53:05.080Z,46.2057,-122.1841667,-0.824,3.8,md,13,85,0.09822,0.2,uw,uw10076828,2016-07-24T21:27:24.300Z,"Mount St. Helens area, Washington",earthquake,0.028,0.03,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.007,0.0014333,17
1980-05-01T04:48:18.110Z,5/1/1980,T04:48:18.110Z,46.2128,-122.1903333,-0.583,3.2,md,15,85,0.03737,0.2,uw,uw10076813,2016-07-24T21:27:24.020Z,"Mount St. Helens area, Washington",earthquake,0.638,0.83,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0141,0.0047333,17
1980-05-01T04:46:15.450Z,5/1/1980,T04:46:15.450Z,46.2067,-122.1793333,-0.873,4.6,md,15,87,0.04174,0.17,uw,uw10076793,2016-07-24T21:27:23.680Z,"Mount St. Helens area, Washington",earthquake,0.028,0.03,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.008,0.0062667,17
1980-05-01T01:07:29.890Z,5/1/1980,T01:07:29.890Z,46.2055,-122.1863333,-0.883,3.8,md,16,72,0.03676,0.25,uw,uw10076778,2016-07-24T21:27:23.390Z,"Mount St. Helens area, Washington",earthquake,0.028,0.04,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0068,0.0007333,17
1980-04-30T22:41:12.830Z,4/30/1980,T22:41:12.830Z,46.202,-122.1718333,-0.863,3.7,md,15,88,0.04562,0.28,uw,uw10088518,2016-07-24T21:27:21.820Z,"Mount St. Helens area, Washington",earthquake,0.042,0.06,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0033,0.0137667,18
1980-04-30T20:50:38.470Z,4/30/1980,T20:50:38.470Z,46.202,-122.1855,-0.333,4,md,14,84,0.03634,0.13,uw,uw10088453,2016-07-24T21:27:21.520Z,"Mount St. Helens area, Washington",earthquake,0.433,0.52,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0033,1.00E-04,18
1980-04-30T20:45:59.420Z,4/30/1980,T20:45:59.420Z,46.2043,-122.1806667,-0.873,2.7,md,10,86,0.04017,0.1,uw,uw10088418,2016-07-24T21:27:21.230Z,"Mount St. Helens area, Washington",earthquake,0.014,0.03,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0056,0.0049333,18
1980-04-30T12:24:21.720Z,4/30/1980,T12:24:21.720Z,46.2067,-122.1765,-0.873,3.7,md,12,93,0.04361,0.21,uw,uw10088383,2016-07-24T21:27:20.540Z,"Mount St. Helens area, Washington",earthquake,0.028,0.04,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.008,0.0091,18
1980-04-30T09:20:51.980Z,4/30/1980,T09:20:51.980Z,46.2035,-122.1856667,-0.033,3.9,md,12,84,0.03661,0.1,uw,uw10088343,2016-07-24T21:27:20.210Z,"Mount St. Helens area, Washington",earthquake,0.355,0.42,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0048,6.67E-05,18
1980-04-30T07:54:58.910Z,4/30/1980,T07:54:58.910Z,46.2038,-122.171,-0.823,4,md,11,114,0.04656,0.28,uw,uw10088313,2016-07-24T21:27:19.920Z,"Mount St. Helens area, Washington",earthquake,1.053,1.31,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0051,0.0146,18
1980-04-30T07:42:09.200Z,4/30/1980,T07:42:09.200Z,46.2095,-122.1816667,-0.036,4.5,md,13,75,0.04123,0.19,uw,uw10088283,2016-07-24T21:27:19.610Z,"Mount St. Helens area, Washington",earthquake,0.858,0.95,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0108,0.0039333,18
1980-04-30T07:17:11.180Z,4/30/1980,T07:17:11.180Z,46.1708,-122.1556667,-0.756,3.8,md,13,68,0.06046,0.46,uw,uw10088228,2016-07-24T21:27:19.320Z,"Mount St. Helens area, Washington",earthquake,0.064,0.09,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0279,0.0299333,18
1980-04-30T05:38:07.550Z,4/30/1980,T05:38:07.550Z,46.2068,-122.1905,-0.756,3.9,md,14,63,0.03454,0.17,uw,uw10088208,2016-07-24T21:27:19.040Z,"Mount St. Helens area, Washington",earthquake,0.014,0.03,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0081,0.0049,18
1980-04-30T05:09:02.530Z,4/30/1980,T05:09:02.530Z,46.2097,-122.1701667,-0.146,4.9,md,14,63,0.04874,0.08,uw,uw10088188,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.241,0.31,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.011,0.0154333,18
1980-04-30T04:12:13.680Z,4/30/1980,T04:12:13.680Z,46.202,-122.1883333,-0.766,3.7,md,12,81,0.03443,0.16,uw,uw10088168,2016-07-24T21:27:18.490Z,"Mount St. Helens area, Washington",earthquake,0.014,0.03,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0033,0.0027333,18
1980-04-30T02:34:29.870Z,4/30/1980,T02:34:29.870Z,46.2063,-122.1916667,0.197,3.5,md,13,83,0.0336,0.16,uw,uw10088153,2016-07-24T21:27:18.200Z,"Mount St. Helens area, Washington",earthquake,0.591,0.67,0.07,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0076,0.0060667,18
1980-04-30T02:23:13.040Z,4/30/1980,T02:23:13.040Z,46.2058,-122.1996667,0.595,3.6,md,13,60,0.02832,0.25,uw,uw10088118,2016-07-24T21:27:17.640Z,"Mount St. Helens area, Washington",earthquake,0.9,1.03,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0071,0.0140667,18
1980-04-30T00:34:10.350Z,4/30/1980,T00:34:10.350Z,46.1927,-122.16,-0.854,4.2,md,13,59,0.05304,0.29,uw,uw10088103,2016-07-24T21:27:17.220Z,"Mount St. Helens area, Washington",earthquake,0.042,0.06,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.006,0.0256,18
1980-04-29T21:34:09.820Z,4/29/1980,T21:34:09.820Z,46.2072,-122.1821667,-0.363,3.5,md,9,86,0.04005,0.12,uw,uw10088073,2016-07-24T21:27:16.930Z,"Mount St. Helens area, Washington",earthquake,0.526,0.64,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0085,0.0034333,19
1980-04-29T19:37:52.500Z,4/29/1980,T19:37:52.500Z,46.2073,-122.1971667,-0.919,3.4,md,12,77,0.03054,0.2,uw,uw10088058,2016-07-24T21:27:16.620Z,"Mount St. Helens area, Washington",earthquake,0.028,0.04,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0086,0.0115667,19
1980-04-29T17:46:05.730Z,4/29/1980,T17:46:05.730Z,46.2152,-122.1761667,-0.964,3.8,md,10,89,0.0471,0.09,uw,uw10088028,2016-07-24T21:27:16.010Z,"Mount St. Helens area, Washington",earthquake,0.014,0.02,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0165,0.0094333,19
1980-04-29T15:21:27.550Z,4/29/1980,T15:21:27.550Z,46.2187,-122.1486667,0.117,3.7,md,11,73,0.08579,0.22,uw,uw10088008,2016-07-24T21:27:15.640Z,"Mount St. Helens area, Washington",earthquake,0.036,0.06,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.02,0.0369333,19
1980-04-29T12:46:07.960Z,4/29/1980,T12:46:07.960Z,46.21,-122.1786667,-0.393,3.9,md,11,63,0.1013,0.2,uw,uw10087993,2016-07-24T21:27:15.380Z,"Mount St. Helens area, Washington",earthquake,1.076,1.81,0.09,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0113,0.0069333,19
1980-04-29T12:41:36.330Z,4/29/1980,T12:41:36.330Z,46.2098,-122.1798333,-0.197,4.2,md,16,63,0.04253,0.1,uw,uw10087973,2016-07-24T21:27:15.100Z,"Mount St. Helens area, Washington",earthquake,0.298,0.35,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0111,0.0057667,19
1980-04-29T11:13:35.190Z,4/29/1980,T11:13:35.190Z,46.2052,-122.1838333,-0.797,3.6,md,14,63,0.03831,0.21,uw,uw10087948,2016-07-24T21:27:14.830Z,"Mount St. Helens area, Washington",earthquake,0.028,0.03,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0065,0.0017667,19
1980-04-29T08:59:23.710Z,4/29/1980,T08:59:23.710Z,46.195,-122.2203333,2.723,3.8,md,12,54,0.01123,0.24,uw,uw10087923,2016-07-24T21:27:14.540Z,"Mount St. Helens area, Washington",earthquake,0.884,1.44,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0037,0.0347333,19
1980-04-29T06:51:05.100Z,4/29/1980,T06:51:05.100Z,46.2017,-122.1886667,-0.717,3.9,md,13,61,0.03412,0.1,uw,uw10087898,2016-07-24T21:27:14.250Z,"Mount St. Helens area, Washington",earthquake,0.314,0.4,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.003,0.0030667,19
1980-04-29T06:29:24.520Z,4/29/1980,T06:29:24.520Z,46.2213,-122.1568333,-0.787,3.4,md,11,71,0.06186,0.37,uw,uw10087873,2016-07-24T21:27:13.910Z,"Mount St. Helens area, Washington",earthquake,0.085,0.14,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0226,0.0287667,19
1980-04-29T06:22:38.510Z,4/29/1980,T06:22:38.510Z,46.2163,-122.1833333,-0.87,4.6,md,16,73,0.04334,0.25,uw,uw10087848,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.05,0.07,0.08,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0176,0.0022667,19
1980-04-29T06:20:50.270Z,4/29/1980,T06:20:50.270Z,46.2158,-122.1796667,-0.895,3.7,md,12,69,0.04528,0.19,uw,uw10087818,2016-07-24T21:27:13.300Z,"Mount St. Helens area, Washington",earthquake,0.028,0.04,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0171,0.0059333,19
1980-04-29T04:24:30.040Z,4/29/1980,T04:24:30.040Z,46.2143,-122.1796667,0.176,4.8,md,15,88,0.04456,0.1,uw,uw10087788,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.472,0.6,0.08,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0156,0.0059333,19
1980-04-29T03:37:36.380Z,4/29/1980,T03:37:36.380Z,46.2068,-122.1856667,0.676,3.8,md,13,85,0.03765,0.14,uw,uw10087773,2016-07-24T21:27:12.480Z,"Mount St. Helens area, Washington",earthquake,0.525,0.58,0.07,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0081,6.67E-05,19
1980-04-28T23:52:35.490Z,4/28/1980,T23:52:35.490Z,46.2057,-122.1806667,-0.58,4.1,md,9,108,0.04055,0.2,uw,uw10087763,2016-07-24T21:27:12.200Z,"Mount St. Helens area, Washington",earthquake,0.94,1.29,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.007,0.0049333,20
1980-04-28T22:12:19.180Z,4/28/1980,T22:12:19.180Z,46.2005,-122.1778333,-0.931,3.4,md,9,212,0.04125,0.38,uw,uw10087723,2016-07-24T21:27:11.590Z,"Mount St. Helens area, Washington",earthquake,0.234,0.21,0.06,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0018,0.0077667,20
1980-04-28T19:10:34.650Z,4/28/1980,T19:10:34.650Z,46.2047,-122.186,-0.938,3.9,md,12,118,0.03672,0.3,uw,uw10087678,2016-07-24T21:27:11.000Z,"Mount St. Helens area, Washington",earthquake,0.067,0.09,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.006,0.0004,20
1980-04-28T17:52:52.910Z,4/28/1980,T17:52:52.910Z,46.2107,-122.1876667,0.797,3.2,md,14,71,0.03794,0.21,uw,uw10087648,2016-07-24T21:27:10.690Z,"Mount St. Helens area, Washington",earthquake,0.721,0.94,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.012,0.0020667,20
1980-04-28T17:07:11.680Z,4/28/1980,T17:07:11.680Z,46.2113,-122.18,-1.023,3.8,md,11,87,0.04302,0.32,uw,uw10087613,2016-07-24T21:27:10.390Z,"Mount St. Helens area, Washington",earthquake,0.05,0.07,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0126,0.0056,20
1980-04-28T15:09:07.570Z,4/28/1980,T15:09:07.570Z,46.2018,-122.1815,-0.293,4.1,md,15,85,0.03901,0.24,uw,uw10087588,2016-07-24T21:27:10.130Z,"Mount St. Helens area, Washington",earthquake,0.787,0.99,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0031,0.0041,20
1980-04-28T12:39:38.540Z,4/28/1980,T12:39:38.540Z,46.2093,-122.1898333,-0.946,4.1,md,13,84,0.1361,0.1,uw,uw10087553,2016-07-24T21:27:09.840Z,"Mount St. Helens area, Washington",earthquake,0.022,0.04,0.05,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0106,0.0042333,20
1980-04-28T12:38:41.730Z,4/28/1980,T12:38:41.730Z,46.2135,-122.178,-1.003,3.8,md,14,88,0.04521,0.34,uw,uw10087523,2016-07-24T21:27:09.510Z,"Mount St. Helens area, Washington",earthquake,0.05,0.07,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0148,0.0076,20
1980-04-28T12:30:54.650Z,4/28/1980,T12:30:54.650Z,46.1992,-122.1883333,-0.893,4,md,15,83,0.03384,0.28,uw,uw10087503,2016-07-24T21:27:09.230Z,"Mount St. Helens area, Washington",earthquake,0.923,1.27,0.08,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0005,0.0027333,20
1980-04-28T11:10:36.820Z,4/28/1980,T11:10:36.820Z,46.2045,-122.1826667,0.01,2.7,md,10,139,0.03889,0.26,uw,uw10087483,2016-07-24T21:27:08.960Z,"Mount St. Helens area, Washington",earthquake,1.34,1.46,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0058,0.0029333,20
1980-04-28T06:23:39.810Z,4/28/1980,T06:23:39.810Z,46.2042,-122.1885,-1.003,3.8,md,14,84,0.03492,0.21,uw,uw10087458,2016-07-24T21:27:08.670Z,"Mount St. Helens area, Washington",earthquake,0.036,0.05,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0055,0.0029,20
1980-04-28T05:15:53.900Z,4/28/1980,T05:15:53.900Z,46.2147,-122.1808333,-1.023,4.4,md,16,72,0.044,0.26,uw,uw10087423,2016-07-24T21:27:08.370Z,"Mount St. Helens area, Washington",earthquake,0.036,0.05,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.016,0.0047667,20
1980-04-28T04:09:24.370Z,4/28/1980,T04:09:24.370Z,46.2028,-122.1901667,-0.733,3.6,md,16,71,0.03342,0.16,uw,uw10087378,2016-07-24T21:27:07.240Z,"Mount St. Helens area, Washington",earthquake,0.503,0.7,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0041,0.0045667,20
1980-04-28T03:49:33.550Z,4/28/1980,T03:49:33.550Z,46.2083,-122.1891667,0.847,4.9,md,17,71,0.03599,0.16,uw,uw10087353,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.566,0.71,0.07,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0096,0.0035667,20
1980-04-27T23:40:47.530Z,4/27/1980,T23:40:47.530Z,46.2062,-122.1851667,-0.825,3.9,md,16,58,0.03775,0.16,uw,uw10087303,2016-07-24T21:27:06.630Z,"Mount St. Helens area, Washington",earthquake,0.494,0.66,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0075,0.0004333,21
1980-04-27T21:28:26.770Z,4/27/1980,T21:28:26.770Z,46.2033,-122.183,-0.83,3.9,md,13,72,0.03835,0.22,uw,uw10087263,2016-07-24T21:27:06.360Z,"Mount St. Helens area, Washington",earthquake,0.903,1.49,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0046,0.0026,21
1980-04-27T20:54:19.590Z,4/27/1980,T20:54:19.590Z,46.203,-122.184,-0.895,3.9,md,16,57,0.03759,0.21,uw,uw10087223,2016-07-24T21:27:06.040Z,"Mount St. Helens area, Washington",earthquake,0.028,0.04,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0043,0.0016,21
1980-04-27T17:04:39.130Z,4/27/1980,T17:04:39.130Z,46.1998,-122.1931667,-0.797,3.9,md,16,54,0.03066,0.21,uw,uw10087198,2016-07-24T21:27:05.760Z,"Mount St. Helens area, Washington",earthquake,0.022,0.03,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0011,0.0075667,21
1980-04-27T14:48:20.200Z,4/27/1980,T14:48:20.200Z,46.2098,-122.178,0.053,4.2,md,14,61,0.04371,0.24,uw,uw10087173,2016-07-24T21:27:05.500Z,"Mount St. Helens area, Washington",earthquake,0.028,0.03,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0111,0.0076,21
1980-04-27T12:34:37.390Z,4/27/1980,T12:34:37.390Z,46.2078,-122.1878333,-0.797,4,md,16,58,0.03663,0.3,uw,uw10087138,2016-07-24T21:27:05.240Z,"Mount St. Helens area, Washington",earthquake,0.036,0.05,0.04,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0091,0.0022333,21
1980-04-27T08:31:07.270Z,4/27/1980,T08:31:07.270Z,46.2018,-122.185,-0.527,3.9,md,16,56,0.03664,0.33,uw,uw10087108,2016-07-24T21:27:04.950Z,"Mount St. Helens area, Washington",earthquake,0.946,1.18,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0031,0.0006,21
1980-04-27T07:38:29.350Z,4/27/1980,T07:38:29.350Z,46.2047,-122.191,0.376,3.8,md,14,96,0.03343,0.21,uw,uw10087068,2016-07-24T21:27:04.660Z,"Mount St. Helens area, Washington",earthquake,0.743,0.9,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.006,0.0054,21
1980-04-27T07:26:21.080Z,4/27/1980,T07:26:21.080Z,46.2105,-122.1786667,-0.797,4.9,md,18,61,0.04353,0.15,uw,uw10087028,2018-06-04T20:43:45.000Z,"Mount St. Helens area, Washington",earthquake,0.036,0.04,0.07,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0118,0.0069333,21
1980-04-27T07:15:17.400Z,4/27/1980,T07:15:17.400Z,46.2027,-122.186,2.503,4,md,15,57,0.03616,0.21,uw,uw10086988,2016-07-24T21:27:04.050Z,"Mount St. Helens area, Washington",earthquake,0.747,1.15,0.13,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.004,0.0004,21
1980-04-27T05:46:37.270Z,4/27/1980,T05:46:37.270Z,46.2045,-122.1823333,-0.797,3.8,md,16,58,0.03911,0.25,uw,uw10086888,2016-07-24T21:27:03.410Z,"Mount St. Helens area, Washington",earthquake,0.028,0.04,0.03,1,reviewed,uw,uw,SaintHelens,1980,5,18,5/18/1980,5,46.1987,-122.1856,0.0058,0.0032667,21
